Timestamp,Location,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth
3/9/2023 10:56,Location X,-91.09306865,29.616595941577504,0.2512322976524778,12.193383948185643
3/9/2023 10:57,Location X,-47.67366813,30.402755996923695,11.552152009696906,0
3/9/2023 10:58,Location X,-87.19681162,4.460985150927283,7.139216221194928,5.290808200917623
3/9/2023 10:59,Location X,-92.60207157,27.282612515755233,1.2737512947724625,0.7315503354962405
3/9/2023 11:00,Location X,-93.21648542,29.35837623383515,0,0.7225991849314377
3/9/2023 11:01,Location X,-111.1111,54.28806480627212,0.15342310109355017,1.3334267188015545
3/9/2023 11:02,Location X,-79.62280598,32.70876464561962,13.7404375,1.0881327204378513
3/9/2023 11:03,Location X,-80.80308221,0,2.6579206323400335,3.394771438
3/9/2023 11:04,Location X,-54.31850355,48.80442970859994,3.866471652661597,13.555036375729506
3/9/2023 11:05,Location X,-103.651814,46.35904904258975,0,3.714166069785023
3/9/2023 11:06,Location X,-98.36450823,22.150108628120265,6.795180608857239,7.611895483632448
3/9/2023 11:07,Location X,-69.82635253,42.53858805993829,0.19398054777694418,1.4130463348986748
3/9/2023 11:08,Location X,-92.01583244,4.810635870881781,3.749815061107644,1.3103004506128542
3/9/2023 11:09,Location X,-91.77282317,68.09851160535575,0.5212280381393251,1.235977787818649
3/9/2023 11:10,Location X,-62.75793939,30.30903821317125,8.971956300232948,0.7349389891042326
3/9/2023 11:11,Location X,-84.30698913,66.85192944452591,1.3954509660289462,5.066365622
3/9/2023 11:12,Location X,-103.8475329,0,1.6833207443214582,1.8801134022354729
3/9/2023 11:13,Location X,-86.64032322,42.43475234956373,2.4141363901550887,13.958625852262537
3/9/2023 11:14,Location X,-103.2827126,13.172403548693518,10.597982466233777,3.4378589502749444
3/9/2023 11:15,Location X,-88.74208924,46.41914385252817,1.7803156441619712,3.7754642525949578
3/9/2023 11:16,Location X,-107.6587894,4.309478134906772,13.574195430269022,0.003670977
3/9/2023 11:17,Location X,-81.25194967,43.27622737270619,0,2.6872331709911967
3/9/2023 11:18,Location X,-51.2381187,3.336052655914171,4.0570821973477695,5.8961758901227785
3/9/2023 11:19,Location X,-107.1586664,22.759168195765092,12.173713775938717,1.0017932607646687
3/9/2023 11:20,Location X,-101.6520143,50.200011683081144,5.324161347972038,0
3/9/2023 11:21,Location X,-94.3805072,38.396318582264875,1.4300118643583293,1.5610506915827427
3/9/2023 11:22,Location X,-112.5361166,53.928491021779124,3.316574803000051,0
3/9/2023 11:23,Location X,-102.2883395,22.555539837897037,1.8756808719953035,14.702908126117922
3/9/2023 11:24,Location X,-76.88292686,47.61648293979531,0,0
3/9/2023 11:25,Location X,-118.7987862,27.020044620163986,3.6296042441795127,4.549334328470932
3/9/2023 11:26,Location X,-90.57348518,16.91096517791436,0,1.8239883385112055
3/9/2023 11:27,Location X,-52.44220359,21.395992982580694,0.41636348144823687,4.366486642860344
3/9/2023 11:28,Location X,-104.5575421,30.30155385422524,0.9660766535641951,0.8572130712068222
3/9/2023 11:29,Location X,-87.2040093,33.91925463803359,0,3.526100574623066
3/9/2023 11:30,Location X,-58.15790492,28.488026957037548,0.6140825020861674,0
3/9/2023 11:31,Location X,-78.42799724,74.26878093120068,0.5865301266125004,5.814273196854284
3/9/2023 11:32,Location X,-82.08590591,0,0,1.705923802400654
3/9/2023 11:33,Location X,-39.51011898,42.09867182848484,6.263991864182211,1.268392531249615
3/9/2023 11:34,Location X,-83.33981853,49.95053541472103,0.8206866238013333,0
3/9/2023 11:35,Location X,-79.24911632,21.23277368232125,6.215834318181105,1.7986289212425026
3/9/2023 11:36,Location X,-83.65346753,44.72917106176975,4.309137236813608,1.848978868994267
3/9/2023 11:37,Location X,-70.34200055,50.99453298580563,1.0142979348148848,13.20949317910937
3/9/2023 11:38,Location X,-55.56534436,9.954030174,3.0332456007484354,2.975391799908019
3/9/2023 11:39,Location X,-83.48991312,16.56540233958723,2.5698464248615633,0
3/9/2023 11:40,Location X,-73.12000107,16.18711079676722,0,0
3/9/2023 11:41,Location X,-94.09063995,0,4.191851472709453,0
3/9/2023 11:42,Location X,-72.17577713,31.04060397507025,0.4203888892666951,0.3340816118038169
3/9/2023 11:43,Location X,-50.25946858,110.59494058770748,0,11.98718372683008
3/9/2023 11:44,Location X,-89.00401537,48.049323187327964,4.876663029,0.7452999950289517
3/9/2023 11:45,Location X,-83.88165,20.013225504738386,4.496885554615171,0
3/9/2023 11:46,Location X,-64.43127329,19.80795551003677,5.095908672927479,11.614757741523945
3/9/2023 11:47,Location X,-105.3833473,25.653347321441945,1.314520218890324,0
3/9/2023 11:48,Location X,-60.94787992,29.82674966042577,4.920205779828174,0
3/9/2023 11:49,Location X,-95.25378299,0,6.846169554649407,1.0537724438652099
3/9/2023 11:50,Location X,-80.66053681,44.830120797923655,1.5324511799320715,2.416474210079987
3/9/2023 11:51,Location X,-83.5822131,20.078550530167256,3.977081708709142,4.446443648037909
3/9/2023 11:52,Location X,-58.84742788,33.515644786350386,0,3.653954460479023
3/9/2023 11:53,Location X,-86.46564023,41.923957580863366,5.472830092629128,0.41933086103320205
3/9/2023 11:54,Location X,-61.16952986,22.193944235629086,2.0509120085534853,1.0137741909615758
3/9/2023 11:55,Location X,-113.837596,21.706594881962133,4.066349387,0.8043343103225058
3/9/2023 11:56,Location X,-73.91761447,11.307697580834459,0.19733281593081214,0
3/9/2023 11:57,Location X,-90.99336453,57.687819470936674,4.2122824349097225,0
3/9/2023 11:58,Location X,-60.93783763,8.083936548457462,0,6.505217054467767
3/9/2023 11:59,Location X,-82.63831784,34.51599107769563,2.0994250877769187,1.6601748251519184
3/9/2023 12:00,Location X,-89.98013328,35.84001145768475,0.7905276961313669,5.029101369044882
3/9/2023 12:01,Location X,-112.6217935,39.71904549531582,16.15814183195316,5.726339448928446
3/9/2023 12:02,Location X,-83.69019663,59.48584056197877,4.401048671,1.575332525
3/9/2023 12:03,Location X,-61.14595253,32.94602243455241,1.604964478166468,3.6710645689691876
3/9/2023 12:04,Location X,-77.42959327,52.00447196062545,0,0
3/9/2023 12:05,Location X,-71.33434175,37.21332222252493,14.629370849398848,3.329570672933071
3/9/2023 12:06,Location X,-39.93244724,23.43554860432601,0.8140914459883086,0.037123733129592607
3/9/2023 12:07,Location X,-66.76088501,38.55794968496402,3.5480371679347424,0
3/9/2023 12:08,Location X,-80.61176491,50.69445386664597,5.630927668394884,3.2516187984921316
3/9/2023 12:09,Location X,-98.81994799,62.90214813936271,0,0.9309636416019332
3/9/2023 12:10,Location X,-61.66984593,24.600871783239675,2.2274732637745824,0
3/9/2023 12:11,Location X,-71.62267662,0,0,2.062789472107704
3/9/2023 12:12,Location X,-109.5437599,32.57764248668831,1.5961234725316917,15.899733436196952
3/9/2023 12:13,Location X,-65.8067581,7.394055316692715,1.1159563473510439,0.35205868564399234
3/9/2023 12:14,Location X,-98.4138998,26.26484652923072,0,2.0025840293624393
3/9/2023 12:15,Location X,-40.95293678,17.301397415718846,1.4032304199634762,1.5460666762420991
3/9/2023 12:16,Location X,-35.79087852,36.96395413504276,9.877800829676387,3.8742125019505185
3/9/2023 12:17,Location X,-62.91590467,88.23012752788743,0,0.8056463641119596
3/9/2023 12:18,Location X,-121.5760001,35.61500453798659,1.9594576002973814,0.8901372274617257
3/9/2023 12:19,Location X,-54.42049376,53.653089970084174,0,13.104139547630535
3/9/2023 12:20,Location X,-66.59612424,29.51032807910466,14.736640124249865,0.8552571123026209
3/9/2023 12:21,Location X,-82.28311577,18.16979574095323,2.1466324522235114,15.271402630884726
3/9/2023 12:22,Location X,-84.78568555,30.54835996516857,3.1139657330758768,0.6322932368097327
3/9/2023 12:23,Location X,-89.94904533,43.03463071503777,10.439229212445257,3.4327759110265124
3/9/2023 12:24,Location X,-69.24405199,16.655041228404606,1.0594849499550596,2.565771522876755
3/9/2023 12:25,Location X,-84.71235696,0,3.1312128543526816,0
3/9/2023 12:26,Location X,-80.70385203,6.10437375,2.408744337762832,0
3/9/2023 12:27,Location X,-54.61245813,34.22713251852029,3.220881489493737,2.2288982506987987
3/9/2023 12:28,Location X,-60.54557107,3.324937319947778,0,5.386479680321033
3/9/2023 12:29,Location X,-105.1975635,8.352800459,0.5555540512097231,1.1224579883933388
3/9/2023 12:30,Location X,-44.73497893,25.327356489154607,11.99109178486831,0.4607504042060156
3/9/2023 12:31,Location X,-67.91632101,48.8752334,0,1.5392272268524834
3/9/2023 12:32,Location X,-108.213628,37.28624912416715,0,1.6738260740338349
3/9/2023 12:33,Location X,-85.97174395,11.231255586024472,0,4.635133199329672
3/9/2023 12:34,Location X,-116.2640795,30.814320768801625,1.2830112771136337,2.862136138514857
3/9/2023 12:35,Location X,-63.36193503,31.56898817280969,12.682268504626528,1.109870815683297
3/9/2023 12:36,Location X,-37.26760971,32.825892716063116,0,2.0019094585628654
3/9/2023 12:37,Location X,-93.98206499,15.545339805591315,0.9320025216514374,0
3/9/2023 12:38,Location X,-45.07552052,7.040834449696266,2.0728993852914313,3.422180298168959
3/9/2023 12:39,Location X,-101.2253944,51.75272326670024,0,2.2606429832383483
3/9/2023 12:40,Location X,-81.46453268,16.737522009079417,5.468881885425782,0
3/9/2023 12:41,Location X,-75.19418683,28.119819441957574,0.8828362380239237,0
3/9/2023 12:42,Location X,-42.03244546,6.513354813357695,2.511949643610805,0
3/9/2023 12:43,Location X,-75.23919424,7.877161991865092,9.767823621008866,0
3/9/2023 12:44,Location X,-72.38784847,31.934342382702795,1.4924906229398893,3.128070735523206
3/9/2023 12:45,Location X,-61.20200198,26.165310689232356,4.782117366506084,0
3/9/2023 12:46,Location X,-96.51743418,35.33704646891356,4.062270970531699,0.036384637
3/9/2023 12:47,Location X,-109.4810297,37.912998921080025,0.9947048537766258,7.459685391684836
3/9/2023 12:48,Location X,-80.2299273,23.68777403271484,3.4255995075417753,2.096978388381358
3/9/2023 12:49,Location X,-62.33980323,29.993433608997435,11.891405993205233,13.960709238091615
3/9/2023 12:50,Location X,-106.4302842,3.4283369520209197,0.6714999753740545,0
3/9/2023 12:51,Location X,-101.0317198,33.80640888664361,0,0
3/9/2023 12:52,Location X,-86.42287799,24.24448040833067,2.7677226559743815,1.0295293417138647
3/9/2023 12:53,Location X,-72.20648339,4.038748076098479,5.733166477869236,1.1666000382239643
3/9/2023 12:54,Location X,-98.96097661,26.25964576439434,1.1653559562008824,5.965222285140398
3/9/2023 12:55,Location X,-118.654701,3.7487087554738707,3.0086205816619866,6.3484437689608875
3/9/2023 12:56,Location X,-53.44184188,5.270220469676843,1.2539115379527073,3.1862710938848684
3/9/2023 12:57,Location X,-32.9583198,30.29906798181772,2.6580775268125754,1.9589166692745938
3/9/2023 12:58,Location X,-102.4530754,0,11.893797892156346,14.589823602586875
3/9/2023 12:59,Location X,-58.26375752,49.69067463272634,3.7524621979606403,0
3/9/2023 13:00,Location X,-59.23914624,47.94528760007035,4.432595920465736,4.894041789997796
3/9/2023 13:01,Location X,-96.78367608,67.40869365753963,2.046102851270808,0.39124605787370215
3/9/2023 13:02,Location X,-84.38978417,23.445051869229474,0.2084390136445637,0
3/9/2023 13:03,Location X,-85.74952234,30.47152199927531,11.591980236080682,4.984792311815627
3/9/2023 13:04,Location X,-81.69090941,47.710276551405315,0,4.805234735857326
3/9/2023 13:05,Location X,-39.55734163,20.77793865990444,1.9273768732385883,3.671906239257486
3/9/2023 13:06,Location X,-101.4992178,62.714925639035975,0,8.773484857875129
3/9/2023 13:07,Location X,-106.6928736,36.83473717039743,2.0291567515142486,0
3/9/2023 13:08,Location X,-99.88949805,24.29461941559507,1.6887539887292442,5.274902337353086
3/9/2023 13:09,Location X,-89.21167166,26.701664308851516,2.5335294182901467,0.6591819119896727
3/9/2023 13:10,Location X,-56.93127384,51.89216314252617,3.938706801992486,5.693331271674767
3/9/2023 13:11,Location X,-51.85515404,13.10385963767942,0,0.30441019677550446
3/9/2023 13:12,Location X,-103.1945358,41.90242655892051,1.833845329,13.592688669222333
3/9/2023 13:13,Location X,-80.84738755,37.85125179568018,3.2367212071004117,1.227304155735959
3/9/2023 13:14,Location X,-51.96069615,20.435088857335785,2.735499553201641,12.546036303509721
3/9/2023 13:15,Location X,-95.6977058,50.37234206085918,0,3.0730341221493767
3/9/2023 13:16,Location X,-67.68740651,50.286578119104625,3.2109262798886897,0
3/9/2023 13:17,Location X,-91.48913644,29.745502045459872,4.951550228229374,1.6728527530282327
3/9/2023 13:18,Location X,-103.6742339,24.87801794975528,2.5172854630573007,0
3/9/2023 13:19,Location X,-74.4774247,10.107965686827807,0.14162693101643023,4.290425402493512
3/9/2023 13:20,Location X,-109.5469027,31.761162633334028,0.1285018111328899,0
3/9/2023 13:21,Location X,-87.7508569,24.820575145306734,6.7657284973003105,1.5230426464187128
3/9/2023 13:22,Location X,-88.50818037,20.014077914330507,12.08663637597006,0.6949697193229768
3/9/2023 13:23,Location X,-67.56617254,21.622871594474855,15.416373697892794,2.678239203413898
3/9/2023 13:24,Location X,-75.32937828,28.20758497213538,1.0133644539773408,0.8435055079738141
3/9/2023 13:25,Location X,-72.02574344,25.240054424664894,1.5842087493524466,5.375645689909934
3/9/2023 13:26,Location X,-94.16333635,36.636720077954166,0,0
3/9/2023 13:27,Location X,-72.35997463,27.942030531686576,5.401762277176868,11.736186202445502
3/9/2023 13:28,Location X,-94.674765,54.602263888473765,4.406255579516043,1.0896081370269437
3/9/2023 13:29,Location X,-70.37767781,5.665744029183009,4.441107928974997,13.035278759551744
3/9/2023 13:30,Location X,-99.87905832,26.29231179546599,0,2.987414132212087
3/9/2023 13:31,Location X,-83.67758117,52.48190151626122,1.001630523532366,1.9753761329503317
3/9/2023 13:32,Location X,-70.96957281,37.725606488798704,3.7711538293725972,4.7359985323206795
3/9/2023 13:33,Location X,-56.56521579,42.85550831572356,0,2.7693636870386706
3/9/2023 13:34,Location X,-60.35938269,1.2435958093322066,1.9069786777043696,14.038095754933368
3/9/2023 13:35,Location X,-105.7388961,44.42898904,0.9012622362425299,1.0301090151394294
3/9/2023 13:36,Location X,-78.1984576,15.711757393286423,0,1.403392289823128
3/9/2023 13:37,Location X,-50.74767384,36.27049679154749,0.7004412332176153,5.008976942237542
3/9/2023 13:38,Location X,-88.29377226,34.02389328327094,11.928255465059234,2.510408961178239
3/9/2023 13:39,Location X,-74.00757846,25.995642025383702,0,1.0161083023040682
3/9/2023 13:40,Location X,-83.46087805,11.235391607707012,6.300853784761278,0
3/9/2023 13:41,Location X,-58.66449671,11.651174283776147,10.926195877225265,0
3/9/2023 13:42,Location X,-121.3326049,56.79525944229219,2.3064915145658302,0.23896788325887003
3/9/2023 13:43,Location X,-119.5083841,39.617594190239075,3.661999893376086,5.106571102158845
3/9/2023 13:44,Location X,-125.3591775,44.69389594,1.4454974278333848,0
3/9/2023 13:45,Location X,-73.06926891,44.29254288409545,0,11.123483435287554
3/9/2023 13:46,Location X,-112.5915821,7.186079230545357,4.123915637751971,0.26792942048952423
3/9/2023 13:47,Location X,-97.33667523,42.25773697080369,1.9215616048567088,14.246313995159248
3/9/2023 13:48,Location X,-96.33422792,66.42818342678886,0.066470521,5.522024582191262
3/9/2023 13:49,Location X,-68.76380656,0,0.5773026057551524,1.3612141409022835
3/9/2023 13:50,Location X,-114.3800125,13.289421183102174,5.3276846576942045,1.768691323998812
3/9/2023 13:51,Location X,-37.98707395,41.53814818615568,3.099256452,0.6848145855523412
3/9/2023 13:52,Location X,-96.35643462,36.68169027852063,2.990400719483053,3.6131411416950163
3/9/2023 13:53,Location X,-65.30825944,103.0879538960232,0,6.258968182981792
3/9/2023 13:54,Location X,-55.85892412,25.50068513380819,0,0
3/9/2023 13:55,Location X,-99.81985288,13.712102335703403,2.443558176507617,0.16460769938417985
3/9/2023 13:56,Location X,-61.53933004,29.360772009080733,11.530274697990357,0.7997185639621331
3/9/2023 13:57,Location X,-83.17461769,27.99538644132594,2.2223762614688027,12.783177548097779
3/9/2023 13:58,Location X,-68.82376993,41.424350976127386,1.0432870754163939,16.963396270812993
3/9/2023 13:59,Location X,-88.07194721,17.44752798198207,3.5957135745892135,14.343003786532257
3/9/2023 14:00,Location X,-58.51692415,35.984694443731705,2.1280960529358146,6.196234714994319
3/9/2023 14:01,Location X,-53.99221496,45.29121268869724,2.877942278872366,3.0913764371224643
3/9/2023 14:02,Location X,-45.21885039,25.94864575419682,1.3154461851636379,2.2768698007395822
3/9/2023 14:03,Location X,-67.95786063,18.47975936458876,12.046713706432524,2.707989688148162
3/9/2023 14:04,Location X,-94.58923801,35.01138300819345,1.4600440665086554,1.6176061879428545
3/9/2023 14:05,Location X,-113.3738159,2.0230883546822103,12.72177615259116,0.28172658094542513
3/9/2023 14:06,Location X,-87.96965223,31.359692969561902,0,2.693430990486511
3/9/2023 14:07,Location X,-70.3106965,50.702662871425474,0,1.946054528117821
3/9/2023 14:08,Location X,-80.564333,10.497024102390064,11.018258591611103,0.6859723715039462
3/9/2023 14:09,Location X,-99.90824503,8.912774780928068,4.348212352561378,0.5014114180125236
3/9/2023 14:10,Location X,-68.45530372,28.614712808441766,0,12.807532237791296
3/9/2023 14:11,Location X,-79.37027115,101.22457520519585,2.525023650334247,3.1567823858353985
3/9/2023 14:12,Location X,-55.90810468,17.826274841795236,1.729146839553048,12.590113005625604
3/9/2023 14:13,Location X,-99.45743731,35.53100772733072,0.8283977068304127,12.745297032659327
3/9/2023 14:14,Location X,-88.63691216,33.98344923,0,3.1381381328451816
3/9/2023 14:15,Location X,-76.00005926,37.59615362121137,4.039454494543994,3.0401439523432656
3/9/2023 14:16,Location X,-86.83399661,58.44196639100271,0.6542570608317113,0.9368362927561579
3/9/2023 14:17,Location X,-59.92701666,38.48261343438625,1.407141160963399,0.1935941191302874
3/9/2023 14:18,Location X,-103.6246953,26.827812791529965,1.6053075595191135,0.7635763150878128
3/9/2023 14:19,Location X,-95.89068089,53.354849231147554,1.272832452,3.486021012
3/9/2023 14:20,Location X,-62.92109293,1.747734123918494,1.1246129182463194,5.133612052
3/9/2023 14:21,Location X,-89.07359666,123.90070373457715,0,0.8971846657185812
3/9/2023 14:22,Location X,-79.51171274,29.869750389910134,0,11.262001372635932
3/9/2023 14:23,Location X,-69.4276324,30.941696934574907,0,0.21932621312138778
3/9/2023 14:24,Location X,-86.23122287,41.38096293678653,0.6059814339089858,3.2284250767774556
3/9/2023 14:25,Location X,-51.09509591,44.06994050897095,1.3511120297402406,2.8562358267258086
3/9/2023 14:26,Location X,-83.11719042,29.281580322645247,0,3.8544936561638083
3/9/2023 14:27,Location X,-78.42209785,105.1191011596266,2.160694502,6.452671933268437
3/9/2023 14:28,Location X,-105.7448293,15.10408359428279,1.6161456477294243,0.9348012600081295
3/9/2023 14:29,Location X,-64.29597234,35.059369327413336,3.995182607416711,0
3/9/2023 14:30,Location X,-60.67112027,23.036447334570664,0,3.9718512052640094
3/9/2023 14:31,Location X,-75.06403482,30.57568546133091,12.166007377715724,3.3903644438407516
3/9/2023 14:32,Location X,-72.58521592,82.77459774590255,0.39283329788645555,2.187533117499862
3/9/2023 14:33,Location X,-71.72308137,39.476043943018155,10.142918815769347,5.460519638512288
3/9/2023 14:34,Location X,-72.50116509,61.803456432086016,0,1.7344352282587785
3/9/2023 14:35,Location X,-59.80706742,36.71207770499988,0.12915671854069122,0.9914876045836162
3/9/2023 14:36,Location X,-85.30239685,62.59538410623294,15.104569171660517,3.1025160765131536
3/9/2023 14:37,Location X,-69.67265016,10.565014342210006,11.409424500993742,0.051273825522383465
3/9/2023 14:38,Location X,-96.3405465,22.008591122608994,0.19259229025307423,5.059894794864472
3/9/2023 14:39,Location X,-55.497217,43.221504039081445,0.28388163587183746,3.3386520447179664
3/9/2023 14:40,Location X,-114.2969167,7.918361582451205,9.996679957248446,0
3/9/2023 14:41,Location X,-107.5358476,55.64919635299662,0.5732305535910295,0.8198009046742349
3/9/2023 14:42,Location X,-89.2920589,13.780739218948446,0,14.094320919080987
3/9/2023 14:43,Location X,-98.09701513,100.13896568461801,14.004971439003864,2.661956397646356
3/9/2023 14:44,Location X,-114.7437273,12.983356387474439,2.1423764174338236,10.598205971330469
3/9/2023 14:45,Location X,-80.59343848,58.715577859258644,11.105591122186052,12.461174063944428
3/9/2023 14:46,Location X,-66.60066947,61.71843244050634,0.6367187910820234,1.6995484594746928
3/9/2023 14:47,Location X,-80.14479448,56.131571190729105,3.0614985718673147,1.2015673487888434
3/9/2023 14:48,Location X,-102.3517003,36.642320186284316,0,3.876425784521171
3/9/2023 14:49,Location X,-80.57465742,45.271086723360995,1.0931669982359138,0.009995911
3/9/2023 14:50,Location X,-68.32630423,34.96502719393236,1.7880824575157672,1.3554399187076371
3/9/2023 14:51,Location X,-73.86244099,31.986704576394878,0.1577554089778807,0
3/9/2023 14:52,Location X,-76.80922181,34.29673398833587,0.4482465060308914,12.230350120567943
3/9/2023 14:53,Location X,-74.24891516,69.17298835,4.255162228977601,0
3/9/2023 14:54,Location X,-101.5423515,16.979934173783423,0,0
3/9/2023 14:55,Location X,-62.61283846,31.132335181458807,0.6948800001929872,2.687117447
3/9/2023 14:56,Location X,-102.569042,48.747040847594235,0.7818706258974393,2.6750337615708717
3/9/2023 14:57,Location X,-102.9754988,43.944620040922246,13.056298976337905,1.349050247603401
3/9/2023 14:58,Location X,-40.45757399,43.88182515992349,2.4167502531160245,9.031192595
3/9/2023 14:59,Location X,-94.96743941,32.567523408566835,2.9084296838452905,13.226259387389495
3/9/2023 15:00,Location X,-104.4658832,34.07239615983778,3.5646661473134484,14.804662345098581
3/9/2023 15:01,Location X,-107.6502713,41.52440664754307,5.384853669437604,0.6478968605129748
3/9/2023 15:02,Location X,-72.91775052,31.575604324239215,5.305998065340717,0.087443622
3/9/2023 15:03,Location X,-72.77643943,22.767091485010187,1.4634808630436256,4.482048824727663
3/9/2023 15:04,Location X,-91.23080416,53.33465924494779,2.0335542057002494,15.881345408229961
3/9/2023 15:05,Location X,-107.188759,25.911376052947368,5.352212281326786,0
3/9/2023 15:06,Location X,-72.79003317,41.821327750558574,1.8376500996035103,2.764020776719353
3/9/2023 15:07,Location X,-102.3654944,12.570177400957554,1.700627016812289,3.718909941637624
3/9/2023 15:08,Location X,-76.68428074,32.98493388811175,3.924987649598265,10.126395756274807
3/9/2023 15:09,Location X,-54.8271173,56.06573818828833,2.557530131357509,1.9571471371508535
3/9/2023 15:10,Location X,-32.85144261,12.521417781892023,0,4.294878645730525
3/9/2023 15:11,Location X,-88.00380494,26.152702749738886,0,0
3/9/2023 15:12,Location X,-71.48769107,32.852785891333916,2.177704515523583,15.069546419593937
3/9/2023 15:13,Location X,-107.4227619,98.95689076653615,2.587184656909614,0.6910495118587483
3/9/2023 15:14,Location X,-41.85341134,15.666116441099163,0,0.876024721
3/9/2023 15:15,Location X,-106.3620917,41.12784450839682,2.1139194897461406,1.9673547215653509
